Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - Longevity InTime BioTech,Pre-Seed,Seed,"$50,000","Sep 19, 2018",Longevity InTime BioTech,"AI Technology for remote tracking, online prediction & prevention of severe diseases","Apps, Artificial Intelligence, Electronic Health Record (EHR), Health Diagnostics, Information Technology, Internet of Things, Life Science, Medical, Personal Health, Software",—,"Wilmington, Delaware, United States, North America",intime.digital,,"$2,400,000",Seed,3,—,1
Seed Round - BioMech Golf,Seed,Seed,"$958,350","Nov 1, 2018",BioMech Golf,BioMech Golf bases its research and development on the biological and physical sciences.,"Biotechnology, Fitness, Health Care, Wellness",—,"Midlothian, Virginia, United States, North America",www.biomechgolf.com/,,"$958,350",Seed,1,—,—
"Seed Round - SpokeHub, Inc",Seed,Seed,"$2,000,000","Sep 14, 2018","SpokeHub, Inc",We offer genuine conversation in real time around topics that matter to you!,"Information Technology, Social Media",Black / African American Founded,"Durham, North Carolina, United States, North America",www.spokehub.co,,"$2,000,000",Seed,2,—,—
Pre Seed Round - OneCloud,Pre-Seed,Seed,"$400,000","Nov 1, 2018",OneCloud,"OneCloud is an iPaaS technologythat enables integration, data transformation, and automation of applications and processes.","Application Performance Management, Business Intelligence, Enterprise Applications, Enterprise Software, PaaS, SaaS, Software",—,"New York, New York, United States, North America",onecloud.io,,"$1,400,000",M&A,2,—,—
Seed Round - Caribu,Seed,Seed,"$1,300,000","Oct 1, 2018",Caribu,Caribu is a family interactive video-calling platform that provides an engaging communication experience integrating books and activities.,"EdTech, Education, Software","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","Miami, Florida, United States, North America",caribu.com,,"$5,050,000",M&A,5,Be Curious Partners,10
Seed Round - Feast & Fettle,Seed,Seed,"$145,000","Oct 1, 2018",Feast & Fettle,Feast & Fettle is a vertically-integrated meal service dedicated to connecting families.,"Delivery, E-Commerce, Food and Beverage, Food Delivery","Black / African American Founded, Black / African American Led, Women Founded, Women Led","East Providence, Rhode Island, United States, North America",feastandfettle.com/,,"$1,449,000",Seed,4,—,—
Seed Round - FRST,Seed,Seed,"$3,400,000","Oct 16, 2018",FRST,FRST provides unique datasets and professional-grade tools to digital asset traders.,"Financial Services, FinTech, Software",—,"Chicago, Illinois, United States, North America",frst.io/,,"$3,400,000",Seed,1,"CMT Digital Ventures, Vestigo Ventures",5
Seed Round - OrbitalRx,Seed,Seed,"$1,400,000","Oct 5, 2018",OrbitalRx,OrbitalRx provides a comprehensive data-unifying platform built to true hospital pharmacy workflows.,"Analytics, Health Care, Industrial Automation, Information Technology",—,"Winston Salem, North Carolina, United States, North America",www.orbitalrx.com,,"$3,686,217",—,5,Excelerate Health Ventures,3
Seed Round - RankScience,Seed,Seed,"$1,800,000","Oct 8, 2018",RankScience,SEO Split Testing Platform & Services for Data Driven Companies,"A/B Testing, Business Development, Business Information Systems, Business Intelligence, Search Engine, SEO",—,"San Francisco, California, United States, North America",www.rankscience.com/,,"$1,925,000",Seed,4,Initialized Capital,11
Seed Round - Big Woody,Seed,Seed,"$705,000","Oct 26, 2018",Big Woody,Big Woody is operates in stealth mode.,Information Technology,—,"Cincinnati, Ohio, United States, North America",,,"$705,000",Seed,1,—,—
Seed Round - Nuvalence,Seed,Seed,"$925,000","Sep 24, 2018",Nuvalence,Nuvalence is a digital platform and product development professional services company.,"Consulting, Professional Services, Software, Software Engineering",—,"Troy, New York, United States, North America",nuvalence.io,,"$925,000",Seed,1,—,—
Seed Round - Path Robotics,Seed,Seed,"$2,500,000","Oct 28, 2018",Path Robotics,Path Robotics is a developer of fully autonomous and intelligent robotic welding cells.,"Artificial Intelligence, Big Data, Machine Learning, Robotics",—,"Columbus, Ohio, United States, North America",www.path-robotics.com,,"$171,000,000",Late Stage Venture,4,Lemnos VC,4
Seed Round - Securus Datacenters,Seed,Seed,"$724,167","Sep 19, 2018",Securus Datacenters,"Securus Data Centers is a Milwaukee based company, founded to bring state of the art data center technologies to businesses in Wisconsin.",Information Technology,—,"Milwaukee, Wisconsin, United States, North America",www.securusdatacenters.com/,,"$724,167",Seed,1,—,—
Seed Round - Ziel,Seed,Seed,"$1,450,000","Oct 2, 2018",Ziel,Ziel develops athletic apparel designed to help athletes stay fit.,"E-Commerce, Fashion, Fitness, Marketing, Sales","Women Founded, Women Led","New York, New York, United States, North America",zielwear.com/,,"$5,550,000",Early Stage Venture,8,—,1
Seed Round - Flipcause,Seed,Seed,"$2,828,000","Oct 15, 2018",Flipcause,Fundraising technology and services for nonprofits,"CRM, Crowdfunding, Event Management, Non Profit, Payments, SaaS",Women Founded,"Oakland, California, United States, North America",www.flipcause.com,,"$3,528,000",—,3,—,—
Pre Seed Round - Trixta,Pre-Seed,Seed,"$795,000","Nov 1, 2018",Trixta,"Trixta's low-code tools revolutionize how teams build software - faster, better, with fewer developers","Blockchain, Cloud Infrastructure, Developer Tools, Internet of Things, Software",—,"Phoenix, Arizona, United States, North America",www.trixta.com/,,"$795,000",Seed,2,—,—
Seed Round - EARTH AI,Seed,Seed,"A$1,675,000","Sep 25, 2018",EARTH AI,EARTH AI is discovering mineral deposits for the future of humanity in an efficient way with low environmental impact.,"Artificial Intelligence, Hardware, Mineral, Mining, Mining Technology",—,"San Mateo, California, United States, North America",www.earth-ai.com/,,"$17,047,650",—,9,Blackbird Ventures,1
Seed Round - VergeSense,Seed,Seed,"$1,500,000","Oct 25, 2018",VergeSense,VergeSense is the leading workplace analytics platform and provides spatial intelligence to enterprise companies.,"Analytics, Artificial Intelligence, Hardware, Information Technology, Real Estate, SaaS, Sensor",—,"San Francisco, California, United States, North America",www.vergesense.com,,"$82,620,000",Late Stage Venture,5,JLL Spark,4
Seed Round - Sawatch Labs,Seed,Seed,"$750,000","Sep 24, 2018",Sawatch Labs,Sawatch Labs is the premier fleet electrification software firm.,"Automotive, CleanTech, Logistics, Predictive Analytics, Transportation",—,"Denver, Colorado, United States, North America",sawatchlabs.com,,"$750,000",Seed,1,—,—
Seed Round - Sportamix,Seed,Seed,"$120,000","Oct 1, 2018",Sportamix,Sportamix is a global sports networking platform.,"Education, Information Technology, Internet, Social Media, Sports",—,"Santa Monica, California, United States, North America",sportamix.com/,,"$950,000",Seed,5,"Anthony Frolov, Charity Trust, Vladislav Lukonin",3
Seed Round - Decoy Biosystems,Seed,Seed,"$6,000,000","Oct 23, 2018",Decoy Biosystems,"Decoy Biosystems is a biotechnology company developing novel, multi-targeted products designed to eliminate viral and bacterial infections.","Biotechnology, Health Care, Medical",—,"San Diego, California, United States, North America",www.decoybio.com,,"$6,000,000",M&A,1,"Mountain Pacific Partners, TY BIO Investment",2
Seed Round - B&M Big Dough,Seed,Seed,"$700,000","Oct 29, 2018",B&M Big Dough,B&M Big Dough is operates in stealth mode.,Information Technology,—,"Westport, Connecticut, United States, North America",,,"$700,000",Seed,1,—,—
Seed Round - Randori,Seed,Seed,"$9,750,000","Oct 4, 2018",Randori,Randori is your trusted adversary.,"Computer, Cyber Security, Network Security, SaaS",—,"Waltham, Massachusetts, United States, North America",www.randori.com/,,"$29,750,000",M&A,2,Accomplice,3
Seed Round - Burro,Seed,Seed,"$250,000","Oct 30, 2018",Burro,Burro is a developer of an autonomous farming platform for use on farms and in other tough outdoor environments.,"AgTech, Farming, Robotics",—,"Philadelphia, Pennsylvania, United States, North America",burro.ai,,"$12,650,000",Early Stage Venture,6,S2G Ventures,1
Pre Seed Round - CASPR Biotech,Pre-Seed,Seed,"$200,000","Nov 1, 2018",CASPR Biotech,CASPR Biotech develops a CRISPR-based platform for molecular detection.,"Biotechnology, Health Care, Health Diagnostics",—,"San Francisco, California, United States, North America",caspr.bio/,,"$2,550,000",Seed,6,—,—
Seed Round - Seva,Seed,Seed,"$2,400,000","Oct 18, 2018",Seva,Seva is a unified search platform that helps knowledge workers discover and organize the information they need at work.,"Collaboration, Document Management, Messaging, Productivity Tools, Security, Semantic Search",—,"New York, New York, United States, North America",www.hiseva.com/,,"$2,669,999",M&A,3,Avalon Ventures,3
Pre Seed Round - Endogenex,Pre-Seed,Seed,"$100,000","Nov 1, 2018",Endogenex,Endogenex develops an endoscopic procedure to help patients with type 2 diabetes regain control of their blood glucose levels.,"Health Care, Medical Device, Therapeutics",—,"Plymouth, Minnesota, United States, North America",www.endogenex.com,,"$24,996,355",—,5,—,1
Seed Round - Hentai2read,Seed,Seed,"$1,000,000","Oct 5, 2018",Hentai2read,Hentai2read is an image-hosting and file-sharing website focused on hentai.,"Adult, Comics, Sex Industry",—,"San Francisco, California, United States, North America",hentai2read.us/,,"$6,000,000",Seed,2,—,—
Pre Seed Round - Pepper,Pre-Seed,Seed,"$400,000","Oct 1, 2018",Pepper,Pepper makes bras in AA to B cups with band sizes starting at 30 and going to 38 for small-chested women.,"E-Commerce, Fashion, Retail, Women's","Women Founded, Women Led","New York, New York, United States, North America",www.wearpepper.com,,"$2,400,000",Seed,2,—,—
Pre Seed Round - Integry,Pre-Seed,Seed,"$500,000","Sep 30, 2018",Integry,Integry provides a SaaS platform to help their users connect with other applications through in-app integrations.,"Application Performance Management, Apps, SaaS",—,"Walnut, California, United States, North America",integry.io,,"$3,500,000",Seed,4,—,1
Seed Round - Edge Intelligence Software,Seed,Seed,"$3,000,000","Sep 25, 2018",Edge Intelligence Software,Edge Intelligence has developed a distributed analytics platform built for edge computing and hybrid cloud environments.,"Analytics, Big Data, Developer Platform, Internet of Things, Machine Learning, Software","Women Founded, Women Led","Boston, Massachusetts, United States, North America",www.edgeintelligence.com/,,"$6,650,000",M&A,6,Talis Capital,1
Seed Round - ERA Timepieces,Seed,Seed,"$1,100,000","Oct 30, 2018",ERA Timepieces,ERA Timepieces makes tourbillon watches and other luxury-grade products.,"E-Commerce, Fashion, Lifestyle, Manufacturing",—,"New York, New York, United States, North America",www.eratimepieces.com,,"$2,669,364",Seed,9,—,1
Seed Round - Blank Slate Technologies,Seed,Seed,"$125,000","Sep 21, 2018",Blank Slate Technologies,"Blank Slate Technologies provides effective learning and training products for corporations, organizations, and schools.","Education, Information Technology",—,"Arlington, Virginia, United States, North America",www.blankslatetech.co/,,"$125,000",Seed,1,—,—
Pre Seed Round - KOYA Innovations,Pre-Seed,Seed,"$500,000","Oct 1, 2018",KOYA Innovations,"KOYA is a hyper-personal communication platform for loved ones, SMBs and brands.","Apps, Consumer Applications, Mobile, Social Impact, Social Network, Software, Wellness",Women Founded,"Austin, Texas, United States, North America",getkoya.com,,"$500,000",Seed,1,—,—
Pre Seed Round - 3E Software,Pre-Seed,Seed,"$200,000","Oct 15, 2018",3E Software,3E Software provides software platforms that empower financial institutions to better serve their customers through smarter processes.,"Financial Services, FinTech, Information Services, Information Technology, Software",—,"Fayetteville, Arkansas, United States, North America",www.teslarsoftware.com/home,,"$2,600,000",Seed,3,—,—
Pre Seed Round - Pincurl Girls,Pre-Seed,Seed,"$20,000","Nov 7, 2018",Pincurl Girls,Pincurl Girls specializes in inspiring girls to believe in and love themselves.,"E-Commerce, Fashion, Lifestyle",Women Founded,"Lincoln, Nebraska, United States, North America",pincurlgirls.com/,,"$20,000",Seed,1,Invest Nebraska,2
Pre Seed Round - PREto3,Pre-Seed,Seed,"$300,000","Oct 1, 2018",PREto3,"Saas, pre-school and after school management, child education technology","Apps, EdTech, Information Technology, Mobile Apps, Mobile Payments, SaaS, Software",—,"San Jose, California, United States, North America",www.preto3.com/,,"$300,000",Seed,1,Teknol,1
Seed Round - Acceldata,Seed,Seed,"$2,060,000","Oct 23, 2018",Acceldata,Acceldata offers a comprehensive data observability platform which allows data-driven enterprises to streamline their operations.,"Big Data, Enterprise Software, Infrastructure",—,"Campbell, California, United States, North America",acceldata.io,,"$95,560,000",Late Stage Venture,4,"Emergent Ventures, Lightspeed India Partners",2
Seed Round - BidMySmile,Seed,Seed,"$99,999","Oct 16, 2018",BidMySmile,BidMySmile is changing the way people shop for orthodontic care.,"E-Commerce, Fitness, Health Care, Wellness",—,"Castle Rock, Colorado, United States, North America",www.bidmysmile.com/,,"$529,999",Seed,4,Greg Meadows,1
Seed Round - Da Zen Theranostics,Seed,Seed,"$1,600,000","Sep 28, 2018",Da Zen Theranostics,"Da Zen Theranostics develop a product that can target cancer cells, function as a contrast agent to improve the visibility of cancer cells.","Biotechnology, Therapeutics",—,"San Jose, California, United States, North America",www.dazenthera.com,,"$2,300,000",Seed,2,—,—
