Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Kanso Software,Seed,Seed,"$550,000","Feb 7, 2022",Kanso Software,Kanso Software helps others by assembling the best team of people possible and using software to solve extremely difficult problems.,"Cloud Data Services, Software",—,"Denver, Colorado, United States, North America",kansosoftware.com/,,"$800,000",Seed,2,—,—
Pre Seed Round - LeaseUp,Pre-Seed,Seed,"$1,500,000","Mar 2, 2022",LeaseUp,LeaseUp is a real estate software company.,"Property Management, Real Estate, Software",—,"Boston, Massachusetts, United States, North America",leaseup.co/,,"$1,500,000",Seed,3,—,2
Pre Seed Round - Tanaflow,Pre-Seed,Seed,"$350,000","Mar 4, 2022",Tanaflow,Tanaflow is the technology company that builds the economic infrastructure to unburden healthcare.,"Health Care, Insurance, Payments, Software",—,"Houston, Texas, United States, North America",www.tanaflow.co,,"$350,000",Seed,1,—,—
Seed Round - CND Life Sciences,Seed,Seed,"$5,000,000","Feb 1, 2022",CND Life Sciences,CND Life Sciences develops an evidence-based tool to help confirm a diagnosis of synucleinopathy.,"Biotechnology, Health Diagnostics, Life Science",—,"Scottsdale, Arizona, United States, North America",cndlifesciences.com/,,"$19,700,000",Seed,6,Cambrian Capital Partners,3
Pre Seed Round - Tripsst!,Pre-Seed,Seed,"$396,378","Feb 15, 2022",Tripsst!,"Super App, Where you can watch, book and share the world’s top experiences anywhere!","Blockchain, Content Creators, Film Production, Media and Entertainment, Payments, Smart Cities, Social Media, Travel, Video on Demand, Video Streaming",—,"New York, New York, United States, North America",tripsst.com/,,"$636,378",Seed,2,—,—
Seed Round - Pet Krewe,Seed,Seed,"$567,505","Feb 14, 2022",Pet Krewe,"Pet Krewe designs and manufactures pet costumes, toys and pet crafting kits sold.","E-Commerce, Manufacturing, Pet",Women Founded,"New Orleans, Louisiana, United States, North America",www.petkrewe.com,,"$1,232,030",Seed,4,—,1
Seed Round - ComplYant,Seed,Seed,"$5,500,000","Feb 8, 2022",ComplYant,"ComplYant is a digital tax assistant for entrepreneurs that provide a simple, accurate way to follow tax deadlines.","Accounting, Financial Services, FinTech, Payments","Women Founded, Women Led","Los Angeles, California, United States, North America",complyant.co/,,"$5,670,000",Seed,2,Craft Ventures,4
Seed Round - Terraline,Seed,Seed,"$7,000,000","Mar 16, 2022",Terraline,"Terraline (fka Solo AVT) is a freight transportation company building a revolutionary, clean-sheet, long-haul Class 8 EV truck.","Electric Vehicle, Transportation",—,"Fremont, California, United States, North America",www.terralinetrucks.com/,,"$7,000,000",Seed,1,Trucks Venture Capital,3
Seed Round - Mmmly,Seed,Seed,"$600,000","Feb 10, 2022",Mmmly,"Mmmly makes modern, nutrient-dense, premium products.","E-Commerce, Food and Beverage, Food Processing",—,"New York, New York, United States, North America",www.eatmmmly.com/,,"$600,000",Seed,1,—,2
Seed Round - Deep Systems,Seed,Seed,"$550,000","Mar 4, 2022",Deep Systems,Deep Systems provides the financial industry with state-of-the-art strategically applied solutions for servicing software.,"Financial Services, Information Technology, Software",—,"Chicago, Illinois, United States, North America",deepsystems.com/,,"$550,000",Seed,1,—,—
Seed Round - Nuve Platform,Seed,Seed,"$550,000","Feb 10, 2022",Nuve Platform,"Deploy SAP systems in minutes to enable your team to focus on creating business value, not infrastructure hurdles.","Information Technology, PaaS, SaaS, Software",—,"Chicago, Illinois, United States, North America",www.nuveplatform.com/,,"$550,000",Seed,1,—,1
Seed Round - Metraflex,Seed,Seed,"$825,075","Feb 17, 2022",Metraflex,Metraflex manufactures engineered piping components to reduce noise and vibration.,"Industrial Engineering, Manufacturing, Mechanical Engineering",—,"Chicago, Illinois, United States, North America",www.metraflex.com/,,"$2,402,250",Seed,5,—,—
Seed Round - Aerial Vantage,Seed,Seed,"$624,750","Feb 14, 2022",Aerial Vantage,Aerial Vantage is an artificial intelligence and computer vision software company focused on the agricultural supply chain and government.,"Aerospace, Agriculture, AgTech, Analytics, Drones, Geospatial, Intelligent Systems, SaaS, Software",—,"East Lansing, Michigan, United States, North America",aerialvantage.us,,"$624,750",Seed,1,—,—
Seed Round - Womp,Seed,Seed,"$4,700,000","Mar 10, 2022",Womp,"Easy, collaborative 3D. The Web's most powetrful 3D software, made for anyone to use.","Hardware, Industrial Engineering, Product Design, Software","Women Founded, Women Led","San Francisco, California, United States, North America",www.womp3d.com/,,"$5,760,000",Seed,6,"Female Founders Fund, Lux Capital",5
Seed Round - Maxwell Biosciences,Seed,Seed,"$10,800,000","Mar 10, 2022",Maxwell Biosciences,MaxWell Biosciences is biotechnology for optimizing cognitive performance and health span.,"Biotechnology, Health Care",—,"Austin, Texas, United States, North America",maxwellbiosciences.com,,"$10,800,000",Seed,4,DecentraNet,4
Pre Seed Round - Cryptorama,Pre-Seed,Seed,"$100,000","Mar 15, 2022",Cryptorama,Cryptorama is a social networking platform that offers a social chat platform for cryptocurrency.,"Artificial Intelligence, Blockchain, Cryptocurrency, Stock Exchanges","Hispanic / Latine Founded, Hispanic / Latine Led","Miami, Florida, United States, North America",www.cryptorama.com,,"$245,000",Seed,2,—,1
Seed Round - FYR Medical,Seed,Seed,"$724,998","Mar 18, 2022",FYR Medical,FYR Medical is a healthcare company that commercializes light field electro-optical technology.,"Health Care, Medical, Medical Device",—,"Fort Worth, Texas, United States, North America",www.fyrmed.com/,,"$3,324,998",Early Stage Venture,2,—,—
Pre Seed Round - RMT Solutions,Pre-Seed,Seed,"$500,000","Feb 6, 2022",RMT Solutions,RMT Solutions is a technology retailer service company.,E-Commerce,—,"Minneapolis, Minnesota, United States, North America",,,"$500,000",Seed,1,—,1
Seed Round - Rokfin,Seed,Seed,"$920,000","Mar 9, 2022",Rokfin,Rokfin is a platform for creators and content owners to bundle their offerings in a subscription.,"Blockchain, Cryptocurrency, Digital Media, FinTech, Internet",—,"Austin, Texas, United States, North America",www.rokfin.com/,,"$2,120,000",Seed,3,—,—
Pre Seed Round - Value Network,Pre-Seed,Seed,"$50,000","Feb 4, 2022",Value Network,"Value Network, a multichain prediction markets protocol.",—,—,"Dover, Delaware, United States, North America",app.valuenetwork.live/,,"$50,000",Seed,1,EXPERT DOJO,1
Seed Round - Revel Pharmaceuticals,Seed,Seed,"$8,400,000","Mar 17, 2022",Revel Pharmaceuticals,"Revel Pharmaceuticals develops therapeutics for multiple diseases of aging including osteoarthritis, kidney, and complications of diabetes.","Biotechnology, Life Science, Pharmaceutical",—,"San Francisco, California, United States, North America",www.revelpharmaceuticals.com/,,"$8,400,000",Seed,1,"KIZOO Technology Capital, Starbloom Capital",3
Pre Seed Round - HeyLayer,Pre-Seed,Seed,"$350,000","Feb 1, 2022",HeyLayer,LAYER Technologies is a one-stop minting and distribution platform for brands backed by Bitcoin via Stacks Blockchain.,"Blockchain, Computer, Cryptocurrency, Developer APIs, Software",—,"Brooklyn, New York, United States, North America",heylayer.com/,,"$350,000",Seed,1,—,5
Pre Seed Round - Môveo.AI,Pre-Seed,Seed,"$400,000","Feb 1, 2022",Môveo.AI,We use AI to set customer service in motion and to enable natural and satisfying interactions between companies and their customers,"Artificial Intelligence, Customer Service, Natural Language Processing, Software",—,"New York, New York, United States, North America",moveo.ai/en,,"$400,000",Seed,1,—,—
Seed Round - AireXpert,Seed,Seed,"$1,500,000","Feb 24, 2022",AireXpert,AireXpert is a collaboration & decision support SaaS platform built for technical stakeholders across aerospace & aviation supply chains,"Aerospace, Air Transportation, Software",—,"Buffalo, New York, United States, North America",www.airexpert.net,,"$2,170,012",Seed,3,Launch NY,1
Seed Round - Varos,Seed,Seed,"$4,300,000","Feb 23, 2022",Varos,"Varos provides a planning software for marketing, product, and finance teams.","Analytics, Information Services, Productivity Tools, Sales, Software",—,"San Francisco, California, United States, North America",varos.io,,"$4,425,000",Seed,2,Ibex Investors,6
Seed Round - Bloom AI,Seed,Seed,"$1,100,000","Mar 7, 2022",Bloom AI,Bloom is a SaaS solution for e-commerce merchants looking to maximize ROI on product photos.,"E-Commerce, SaaS",—,"New York, New York, United States, North America",www.getbloom.ai,,"$1,100,000",Seed,1,—,5
Pre Seed Round - ArgenTAG,Pre-Seed,Seed,"$275,000","Feb 8, 2022",ArgenTAG,We are on the mission to democratize long-read sequencing applications.,"Bioinformatics, Biotechnology",—,"New York, New York, United States, North America",argentag.com/,,"$575,000",Seed,5,SOSV,2
Seed Round - Joinr,Seed,Seed,"$2,300,000","Mar 15, 2022",Joinr,SaaS,"Advertising, Software",—,"Missoula, Montana, United States, North America",joinr.com/,,"$2,300,000",Seed,1,—,—
Pre Seed Round - TechTik LLC,Pre-Seed,Seed,"$100,000","Mar 16, 2022",TechTik LLC,Custom software development (Mobile & Desktop app),"Apps, Information Technology, Internet, Software, Web Design, Web Development",—,"Cheyenne, Wyoming, United States, North America",techtik.net,,"$100,000",Seed,1,—,—
Seed Round - Mobile X Global,Seed,Seed,"$885,000","Mar 4, 2022",Mobile X Global,Mobile X Global delivers personalized services and individualized plans for wireless customers.,"Apps, Artificial Intelligence, Mobile Apps, Telecommunications, Wireless",—,"Newport Coast, California, United States, North America",www.mymobilex.com/,,"$2,565,000",M&A,3,—,—
Pre Seed Round - Paleo,Pre-Seed,Seed,"$28,000","Feb 16, 2022",Paleo,Paleo is a platform and technology for global trade.,"Retail Technology, Software",—,"Los Angeles, California, United States, North America",www.paleo.technology/,,"$66,000",Seed,2,—,1
Seed Round - Quickwit,Seed,Seed,"$2,600,000","Mar 10, 2022",Quickwit,Quickwit is a distributed search engine designed from the ground up to offer cost-efficiency and high reliability on large data sets.,"Data Integration, Information Technology, Search Engine",—,"San Francisco, California, United States, North America",quickwit.io/,,"$2,600,000",Seed,1,"FirstMark, Firstminute Capital",6
Seed Round - NextRNA Therapeutics,Seed,Seed,"$9,300,000","Mar 1, 2022",NextRNA Therapeutics,NextRNA Therapeutics creates targeted therapeutics with the aim of discovering novel ncRNAs that cause disease.,"Biotechnology, Health Care, Therapeutics",—,"Cambridge, Massachusetts, United States, North America",www.nextrnatx.com,,"$56,100,000",Early Stage Venture,2,—,—
Seed Round - Testsigma,Seed,Seed,"$4,600,000","Feb 28, 2022",Testsigma,Testsigma is a cloud-based continuous testing platform for Agile and DevOps teams.,"Artificial Intelligence, Developer Tools, Machine Learning, SaaS, Software",—,"Palo Alto, California, United States, North America",testsigma.com,,"$12,800,000",—,2,"Accel, STRIVE",9
Pre Seed Round - DishDivvy,Pre-Seed,Seed,"$1,300,000","Feb 23, 2022",DishDivvy,"DishDivvy is an online marketplace connecting approve private home cooks with hungry neighbors looking for homemade, wholesome food.","Cooking, E-Commerce, Food Delivery, Marketplace","Women Founded, Women Led","Los Angeles, California, United States, North America",www.dishdivvy.com,,"$1,300,000",Seed,1,10X Venture Partners,1
Pre Seed Round - ReelCall,Pre-Seed,Seed,"$250,000","Mar 1, 2022",ReelCall,ReelCall is the matching platform creating relationships for the film and content creation community.,"Media and Entertainment, Software",—,"Los Angeles, California, United States, North America",reelcall.com,,"$250,000",Seed,1,—,—
Seed Round - Virdee Inc.,Seed,Seed,"$5,000,000","Mar 1, 2022",Virdee Inc.,Virdee is a SaaS company delivering check-in and virtual concierge services to the hospitality and commercial real estate industries.,"Apps, Information Technology, Mobile, Mobile Apps, SaaS, Software",—,"Austin, Texas, United States, North America",virdee.co/,,"$9,000,000",Seed,3,Silverton Partners,4
Seed Round - Daybase,Seed,Seed,"$9,600,000","Mar 3, 2022",Daybase,Daybase is a local network of on-demand workstations that fit your schedule and are designed for today's remote worker.,"Property Management, Real Estate, Service Industry",—,"New York, New York, United States, North America",www.daybase.co/,,"$9,600,000",Seed,3,True Ventures,6
Seed Round - Secberus,Seed,Seed,"$3,726,000","Feb 4, 2022",Secberus,Secberus is a Cloud Governance Platform used by leading enterprises to manage security & compliance with policy-as-code.,"Cloud Infrastructure, Cloud Security, Compliance, Cyber Security, SaaS",—,"Miami, Florida, United States, North America",www.secberus.com,,"$10,301,000",Seed,5,—,—
Seed Round - Techforce,Seed,Seed,"$1,500,000","Mar 15, 2022",Techforce,Techforce is an E-workforce company helping customers across the world to augment their human workforce with unlimited elastic AI workforce.,"Artificial Intelligence, B2B, Enterprise Software, Machine Learning, Natural Language Processing, SaaS, Virtual Workforce",—,"Reston, Virginia, United States, North America",www.techforce.ai,,"$1,500,000",Seed,1,—,4
Pre Seed Round - Uptok,Pre-Seed,Seed,"$220,000","Mar 13, 2022",Uptok,Uptok is a Live Video Commerce platform that enables 1-on-1 video shopping sessions with the highest-intent shoppers on your website.,"E-Commerce, Shopping, Video Streaming","South Asian Founded, South Asian Led, Women Led","Chicago, Illinois, United States, North America",www.uptok.com/,,"$972,000",Seed,4,—,—
Seed Round - Eve Financial,Seed,Seed,"$3,400,000","Mar 18, 2022",Eve Financial,Eve Financial offers point of sale financing solutions to service companies in the US.,"Commercial, Finance, Financial Services",—,"Lehi, Utah, United States, North America",www.eve.co/,,"$4,350,000",Seed,2,Allegis Capital,1
Seed Round - Web3 Pro,Seed,Seed,"$2,000,000","Mar 3, 2022",Web3 Pro,"Web3 Pro creates enterprise white-label platforms for global brands in order to make NFT campaigns seamless, easy to execute, and on-brand.","Automotive, Digital Marketing, Enterprise Software, SaaS, Sports",Women Led,"Palo Alto, California, United States, North America",web3pro.com,,"$18,605,376",—,6,—,1
